motion,label
-99.886719 -64.125000 -66.617188 -51.218750 -75.011719 -74.925781 -65.718750 -35.085938 -3.226562 -24.664062 7.417969 -23.796875 -20.835938 5.000000 -24.531250 58.976562 -48.781250 -35.625000 -27.507812 -19.085938 -69.140625 -58.496094 -25.160156 -35.917969,n
-12.421875 -49.085938 -108.742188 -61.156250 -29.339844 -34.464844 -7.972656 -36.015625 -3.656250 -12.531250 48.882812 23.027344 5.871094 -2.320312 -7.203125 20.316406 -22.957031 -25.273438 -91.496094 -72.179688 -14.914062 3.867188 -28.003906 -55.253906,n
-99.871094 -54.507812 -26.824219 -62.957031 -76.761719 -65.519531 -94.343750 -74.464844 19.824219 5.332031 5.621094 52.421875 26.183594 -21.570312 3.273438 44.175781 -75.531250 -19.894531 -21.519531 -79.523438 -77.335938 -45.031250 -29.800781 -29.964844,n
-15.796875 -27.937500 -56.066406 -55.941406 -83.902344 -73.566406 -52.519531 -51.523438 43.226562 4.535156 -27.433594 -14.816406 12.335938 -12.953125 51.195312 33.164062 -22.566406 -32.351562 -48.464844 -73.660156 -42.054688 -0.503906 -3.183594 -20.156250,n
7.945312 -78.226562 -75.582031 -16.500000 -14.542969 -27.132812 -42.015625 -38.531250 -7.812500 4.742188 27.996094 16.914062 38.125000 31.769531 -3.039062 -3.347656 -28.777344 -40.660156 -47.089844 -18.656250 -4.058594 -36.375000 -78.386719 -43.816406,n
-3.341797 -12.876953 -28.427734 -42.750000 -42.804688 -47.265625 -10.013672 -20.113281 -11.466797 26.712891 21.775391 10.345703 24.693359 24.275391 20.710938 50.732422 3.773438 18.792969 4.029297 -34.664062 -34.160156 -34.503906 -2.494141 14.121094,n
-0.679688 12.460938 -9.796875 -11.625000 -30.328125 -19.941406 17.875000 -19.554688 57.617188 27.929688 37.960938 20.433594 48.003906 76.546875 65.894531 34.019531 -4.039062 -23.386719 -32.332031 4.386719 17.554688 1.109375 19.039062 -18.632812,n
-24.654297 -26.816406 -3.378906 -11.261719 -6.142578 -37.316406 -52.238281 -36.312500 34.746094 43.328125 51.867188 48.449219 39.712891 8.988281 -5.875000 17.539062 -56.250000 -15.173828 35.648438 -3.361328 -23.628906 -24.023438 -21.466797 2.960938,n
-41.582031 0.968750 -30.662109 -35.376953 -54.707031 -38.654297 -28.365234 -35.271484 14.103516 43.078125 31.587891 -15.660156 7.011719 25.759766 44.005859 50.929688 4.556641 -25.083984 -33.794922 -24.326172 -32.785156 -14.332031 -1.830078 11.013672,n
-31.390625 -52.125000 -60.876953 -24.433594 -39.310547 -11.509766 -24.705078 -58.216797 33.892578 15.753906 4.648438 37.875000 61.398438 45.302734 11.169922 27.732422 -36.371094 -28.695312 -26.763672 -22.246094 -7.964844 -27.845703 -34.945312 -22.695312,n
-66.523438 -37.687500 -13.191406 -29.781250 -43.648438 -48.289062 -71.140625 -28.515625 58.191406 45.777344 25.550781 26.539062 29.031250 10.023438 13.410156 25.773438 -6.347656 -8.882812 -4.941406 -24.875000 -50.128906 -31.121094 -26.507812 8.496094,n
-36.332031 -20.054688 -58.839844 -30.062500 -50.617188 -84.066406 -12.515625 -33.535156 54.589844 22.761719 48.089844 66.792969 57.093750 45.726562 36.414062 17.070312 -9.632812 -19.855469 -54.984375 -22.132812 6.054688 2.320312 -18.382812 -43.160156,n
-70.101562 -14.843750 -28.269531 -29.527344 -30.988281 -65.246094 -46.050781 -70.347656 21.031250 57.273438 67.515625 11.324219 44.062500 7.207031 -5.050781 12.300781 -53.035156 -35.687500 59.425781 15.589844 -48.460938 -51.171875 -17.902344 -31.535156,n
-62.179688 -32.957031 -36.671875 -45.945312 -40.601562 -31.613281 -59.316406 -83.562500 32.394531 12.906250 27.437500 6.500000 13.406250 27.933594 40.777344 24.933594 -34.210938 -38.464844 -58.996094 -40.675781 -23.257812 5.531250 -17.671875 -54.136719,n
-49.945312 -52.539062 -61.328125 -15.710938 -14.246094 -55.093750 -70.386719 -74.035156 -1.093750 0.304688 43.699219 22.312500 3.121094 33.437500 20.937500 -5.351562 -49.695312 -33.820312 -15.742188 -7.187500 -20.578125 -37.535156 -52.687500 -56.292969,n
12.404297 -8.882812 -20.039062 -25.271484 -11.490234 12.482422 1.667969 -10.894531 20.519531 -17.320312 -33.191406 -26.242188 -1.041016 14.167969 17.228516 -3.236328 -24.779297 -27.509766 -5.550781 1.453125 -22.105469 -22.158203 -26.138672 -27.250000,n
-17.996094 -33.156250 -37.523438 -29.080078 -3.207031 -10.912109 -50.523438 -41.291016 -16.222656 -12.808594 -8.722656 -4.716797 5.697266 -7.091797 -29.419922 -2.238281 -49.626953 -43.025391 -34.615234 -30.257812 -20.058594 -18.175781 -59.640625 -44.455078,n
-0.175781 -17.740234 -21.980469 -4.830078 13.085938 -9.642578 -38.615234 -44.503906 -23.205078 -30.816406 2.523438 -11.591797 6.623047 -6.107422 -22.210938 17.886719 -25.789062 -5.300781 16.333984 -0.343750 -39.929688 -51.677734 -48.318359 -46.871094,n
-43.785156 -26.976562 -21.796875 -24.064453 -44.646484 -36.701172 -24.572266 -18.662109 -6.691406 3.052734 2.199219 -29.544922 -27.001953 -15.386719 -22.085938 -12.230469 -10.302734 -1.386719 -16.746094 -24.757812 -48.259766 -28.724609 -14.457031 -7.324219,n
-36.015625 -5.097656 -20.109375 -41.390625 -39.683594 -45.535156 -30.539062 -29.679688 -14.710938 -24.164062 -33.445312 -43.964844 1.191406 -2.925781 -11.000000 -12.031250 -24.835938 -44.015625 -53.089844 -75.843750 -42.683594 -36.363281 -27.808594 -35.707031,n
-22.671875 -35.230469 -64.589844 -59.839844 -33.925781 -13.914062 7.726562 -20.546875 -7.746094 -11.617188 -19.617188 -13.910156 5.398438 27.734375 22.687500 -24.199219 -40.664062 -32.597656 -50.429688 -30.234375 -12.695312 -13.417969 -39.414062 -65.398438,n
-62.339844 -47.867188 -34.515625 -49.433594 -19.894531 -25.000000 -48.968750 -69.843750 -49.671875 -30.921875 -14.582031 -2.148438 -1.949219 -7.707031 -35.265625 -44.089844 -39.699219 -18.066406 -57.546875 -30.019531 -27.039062 -82.769531 -91.562500 -58.375000,n
-46.937500 -33.386719 -18.683594 -11.105469 -20.281250 -35.519531 -61.335938 -45.179688 -38.570312 -13.031250 -33.300781 -26.843750 -50.914062 -35.843750 -47.210938 -18.328125 -32.902344 -48.585938 -62.687500 -66.398438 -52.351562 -60.015625 -55.199219 -39.742188,n
-14.332031 -42.230469 -92.621094 -61.019531 -38.707031 -13.855469 -45.000000 -42.800781 -25.863281 -27.980469 -29.050781 -43.585938 -30.042969 -45.242188 -33.824219 -29.347656 -34.421875 -46.578125 -62.617188 -65.023438 -58.156250 -23.464844 -44.269531 -95.808594,n
-29.800781 -50.539062 -56.570312 -13.628906 -21.218750 2.863281 -41.253906 -81.074219 -38.171875 -55.109375 -16.726562 -10.179688 20.066406 -9.476562 -52.031250 -49.792969 -78.359375 -28.898438 -44.492188 -69.761719 -89.214844 -96.503906 -82.621094 -56.203125,n
-73.683594 -52.402344 -34.378906 -24.289062 -52.730469 -68.230469 -81.058594 -48.125000 -53.976562 -40.332031 -11.671875 6.781250 -24.589844 -63.941406 -27.503906 -11.433594 -36.273438 -22.597656 -45.097656 -88.148438 -82.835938 -46.652344 -55.285156 -54.171875,n
-44.953125 -53.214844 -22.480469 -45.417969 -43.578125 -51.390625 -41.566406 -56.484375 -12.964844 -34.308594 -29.835938 -7.871094 -16.328125 -40.394531 -24.519531 -44.949219 -57.625000 -42.359375 -43.847656 -50.484375 -19.054688 -47.164062 -74.214844 -47.210938,n
-59.019531 -56.871094 -35.601562 22.074219 -24.324219 -45.000000 -36.144531 -2.750000 -38.367188 16.441406 38.480469 5.132812 -68.605469 -17.910156 21.085938 2.476562 -38.109375 -6.710938 -15.093750 -29.371094 -18.859375 -51.578125 -28.964844 7.003906,n
-30.275391 -56.779297 -56.867188 -41.896484 -11.744141 3.101562 -20.878906 -39.298828 0.908203 -35.291016 -20.476562 25.277344 -1.494141 -8.458984 -1.894531 12.480469 -34.435547 -50.402344 -57.492188 -38.607422 -7.636719 -7.962891 -18.154297 -16.888672,n
-36.925781 -24.253906 -67.500000 -75.945312 35.140625 20.949219 12.320312 27.851562 3.273438 -19.863281 -11.878906 -36.445312 -1.328125 23.804688 -6.210938 -9.488281 0.777344 22.128906 0.839844 25.421875 20.867188 15.316406 1.667969 32.085938,n
24.746094 41.308594 50.703125 37.828125 1.761719 8.066406 15.097656 22.484375 23.914062 58.796875 69.308594 63.636719 24.640625 41.695312 40.890625 30.199219 59.851562 58.867188 53.605469 27.902344 29.460938 58.832031 62.531250 52.085938,n
5.972656 -3.046875 -11.357422 19.533203 53.345703 37.308594 20.312500 -26.109375 32.664062 23.863281 9.894531 17.654297 43.857422 34.804688 24.517578 17.882812 32.437500 5.160156 17.033203 39.085938 44.726562 41.916016 -24.271484 -35.093750,n
-16.984375 -12.484375 -15.128906 -2.890625 -38.515625 -54.433594 -71.238281 -3.949219 -14.140625 -4.332031 20.152344 -61.066406 -44.453125 9.007812 36.316406 -34.750000 -16.734375 -24.648438 1.726562 -17.531250 -64.250000 -36.878906 -23.531250 1.265625,n
68.449219 18.722656 -33.867188 -40.847656 -25.093750 6.273438 22.898438 24.500000 -35.691406 -0.519531 8.988281 -15.160156 -15.156250 15.042969 63.054688 23.625000 -31.238281 -71.335938 -47.273438 3.410156 6.300781 9.750000 -8.203125 -23.667969,n
-7.890625 -17.775391 -16.582031 -27.798828 -45.337891 -16.470703 38.839844 31.326172 2.490234 -30.296875 -6.625000 47.792969 52.070312 14.363281 -21.873047 -18.814453 -32.103516 -9.214844 12.945312 29.888672 9.070312 -7.406250 -50.378906 7.408203,n
-20.957031 -0.335938 -10.074219 -2.656250 -0.144531 -22.929688 -24.640625 -4.500000 7.019531 54.679688 97.597656 41.476562 -9.640625 -27.566406 -18.812500 28.148438 86.074219 54.429688 -16.250000 -91.570312 -36.292969 27.925781 3.394531 -13.125000,n
-22.101562 -18.414062 15.947266 -7.298828 -28.242188 -21.087891 -19.849609 -17.160156 32.568359 -18.998047 -63.902344 37.541016 16.685547 11.388672 11.935547 -7.398438 -18.890625 -29.746094 -38.826172 -13.332031 19.675781 4.593750 -26.773438 -16.822266,n
-24.041016 -45.617188 -12.357422 21.212891 -2.046875 -4.933594 -16.320312 -12.363281 6.650391 28.437500 41.515625 39.318359 40.933594 7.232422 -21.365234 6.443359 -8.322266 10.560547 29.339844 23.365234 1.205078 -13.291016 5.390625 -4.060547,n
11.441406 25.496094 -2.054688 4.378906 2.253906 -32.234375 -5.160156 28.156250 41.773438 44.718750 28.359375 12.464844 21.640625 55.750000 55.375000 64.386719 10.890625 34.566406 -0.570312 -31.718750 5.199219 -4.796875 20.406250 25.558594,n
22.544922 -2.837891 -18.707031 -21.199219 16.728516 14.935547 32.900391 -17.466797 54.171875 -18.482422 0.025391 19.058594 15.310547 13.613281 32.019531 15.943359 26.955078 12.789062 -5.263672 -13.466797 7.740234 7.134766 -1.580078 28.490234,n
-18.148438 -3.740234 -5.599609 -10.667969 -9.412109 -15.298828 12.128906 14.097656 -9.025391 27.490234 47.523438 46.371094 42.085938 -15.468750 -16.431641 -7.628906 -33.304688 -27.681641 10.109375 3.828125 -10.341797 -46.136719 -36.005859 11.626953,n
-6.822266 6.083984 14.587891 28.673828 -6.726562 -5.185547 24.849609 10.705078 2.611328 19.232422 12.636719 26.554688 8.455078 9.822266 25.642578 44.824219 27.099609 33.828125 12.978516 -6.734375 24.392578 -1.181641 11.062500 32.263672,n
2.738281 -21.718750 -21.890625 21.410156 25.949219 5.960938 20.722656 16.066406 42.472656 19.515625 6.898438 -6.691406 31.636719 34.703125 42.589844 82.605469 12.644531 -25.308594 -21.625000 18.546875 22.136719 28.652344 41.117188 14.746094,n
22.445312 -31.289062 -8.968750 10.156250 15.363281 28.164062 -1.664062 -26.359375 40.636719 -7.621094 20.078125 39.082031 66.398438 54.824219 28.562500 19.914062 3.179688 30.511719 19.664062 45.386719 20.824219 -6.132812 -39.750000 -68.031250,n
-10.199219 3.644531 27.718750 -37.804688 -0.636719 0.375000 -45.695312 1.960938 -74.273438 -102.312500 55.917969 59.566406 50.085938 16.843750 -26.464844 0.308594 18.667969 45.273438 13.734375 37.898438 18.222656 -34.187500 -40.359375 -12.878906,n
-19.841797 -2.796875 23.142578 -4.259766 -50.947266 -4.568359 -7.539062 -18.685547 5.058594 23.570312 38.015625 52.330078 25.453125 24.349609 25.689453 23.080078 10.634766 40.257812 34.740234 -30.863281 -47.828125 27.921875 31.322266 27.826172,n
36.750000 20.917969 19.609375 7.988281 -7.570312 19.433594 43.835938 1.042969 22.132812 32.289062 36.238281 32.468750 66.812500 53.683594 13.164062 77.375000 21.699219 2.062500 7.929688 -5.664062 8.148438 46.507812 47.871094 22.722656,n
25.585938 52.156250 29.265625 20.156250 -12.003906 5.128906 42.593750 -3.945312 68.937500 21.515625 33.675781 -10.613281 38.277344 77.707031 77.558594 62.273438 -22.355469 -52.312500 -13.718750 9.656250 23.382812 27.871094 -10.542969 -33.558594,n
-13.957031 -12.203125 25.074219 11.507812 54.226562 25.460938 -9.804688 -33.511719 34.261719 19.296875 22.789062 55.496094 94.851562 112.535156 55.070312 74.027344 -16.640625 -1.804688 59.910156 90.468750 2.464844 10.843750 -24.394531 -101.867188,n
38.234375 -24.632812 -101.964844 1.351562 75.460938 53.675781 24.292969 8.214844 59.101562 59.843750 -114.574219 -85.214844 32.496094 7.867188 9.328125 -35.605469 -43.863281 54.695312 106.414062 -23.605469 44.179688 37.191406 -13.488281 -35.320312,n
-11.953125 -5.113281 12.578125 81.808594 9.851562 -34.488281 -19.234375 -27.996094 -29.144531 2.128906 42.792969 62.042969 29.859375 -14.042969 -12.621094 46.792969 -32.191406 -8.582031 -6.687500 8.558594 15.394531 -16.988281 16.406250 51.218750,n
39.136719 37.839844 28.035156 -11.210938 -33.011719 -21.402344 5.332031 20.640625 69.605469 42.753906 -1.160156 42.113281 22.328125 16.242188 22.164062 73.808594 41.773438 67.218750 0.472656 -14.640625 33.628906 49.628906 35.410156 41.648438,n
27.566406 39.519531 -6.167969 -27.558594 -3.230469 12.769531 -26.609375 -41.761719 65.449219 11.582031 31.855469 36.855469 65.664062 40.582031 11.187500 -11.925781 48.500000 20.835938 0.964844 -13.953125 -32.167969 27.085938 12.269531 -18.636719,n
-19.197266 -38.435547 -19.656250 -17.785156 -57.291016 -37.189453 -53.802734 -12.359375 -50.425781 -8.035156 -39.753906 -33.365234 2.945312 -14.875000 30.679688 -9.558594 26.214844 -5.679688 -39.669922 -20.939453 9.501953 9.349609 -21.900391 -61.960938,n
-19.531250 -47.917969 -44.210938 -48.718750 -86.394531 -50.187500 -14.722656 -18.601562 -38.468750 -45.769531 -58.460938 -31.750000 -36.281250 -36.484375 -38.816406 -33.062500 -66.207031 -53.246094 -42.710938 -69.371094 -56.660156 -18.894531 9.410156 6.320312,n
-34.835938 -47.492188 -33.718750 -54.179688 -31.445312 -54.527344 -34.140625 -25.503906 -21.035156 -25.320312 -47.750000 -25.738281 -12.261719 -16.953125 -67.234375 -23.855469 -50.507812 -79.687500 -44.226562 -27.218750 -29.421875 -75.058594 -25.183594 -18.546875,n
-51.859375 -38.585938 -64.125000 -78.710938 -135.320312 -91.109375 -41.367188 11.914062 -14.054688 -40.617188 -65.609375 -74.250000 -87.828125 -39.156250 -88.007812 -108.726562 -66.765625 -48.890625 -118.117188 -89.476562 -77.226562 -125.632812 -125.031250 -187.531250,n
6.003906 -79.093750 -51.839844 14.375000 36.195312 3.304688 -5.304688 16.765625 7.226562 -2.347656 -9.140625 -20.648438 -52.507812 -11.261719 -7.242188 -35.328125 -67.300781 -41.062500 -6.875000 -20.054688 27.875000 23.886719 -19.734375 -23.941406,n
5.136719 -24.884766 0.675781 14.419922 -32.583984 -54.011719 -23.775391 -32.599609 -11.683594 -0.802734 -20.595703 10.972656 -39.574219 -51.078125 -6.646484 -24.382812 -36.207031 -10.054688 -12.019531 -32.353516 -27.816406 -23.650391 -35.021484 -39.027344,n
-70.886719 -66.996094 -39.292969 -25.859375 -41.800781 -62.929688 -34.066406 -21.300781 -5.562500 -16.132812 1.406250 -9.921875 -61.472656 -51.281250 -29.515625 -5.128906 -24.156250 -6.121094 -34.910156 -66.398438 -40.703125 -46.628906 -50.515625 -35.554688,n
-47.851562 -34.968750 -37.210938 -64.656250 -44.000000 -44.132812 -25.652344 -14.523438 -23.027344 -35.148438 -43.121094 -26.968750 -25.898438 -8.621094 -19.003906 -6.320312 -19.132812 -39.375000 -68.203125 -96.402344 -52.175781 -7.468750 -0.156250 -29.601562,n
6.582031 -10.785156 -27.304688 -31.390625 -10.966797 -18.373047 19.792969 36.669922 -3.701172 1.542969 -9.503906 -9.480469 23.865234 8.312500 19.535156 32.835938 -63.478516 -49.113281 -45.171875 -41.046875 -2.205078 -12.662109 18.878906 18.927734,n
10.673828 -3.957031 -7.660156 -11.478516 -5.214844 3.675781 28.863281 21.332031 41.394531 18.767578 41.521484 21.896484 -1.919922 12.666016 12.656250 2.013672 -40.574219 -43.539062 -14.201172 -8.027344 21.826172 19.398438 18.630859 -5.509766,n
-26.107422 -11.355469 -20.455078 -9.869141 -3.742188 25.771484 12.003906 -5.738281 12.755859 16.578125 28.171875 35.146484 54.203125 35.347656 32.589844 15.945312 -31.064453 -15.304688 -3.812500 16.093750 17.296875 31.181641 29.025391 -20.902344,n
-34.884766 -29.101562 -17.710938 -22.800781 -0.017578 -6.832031 -17.662109 -32.890625 9.425781 -21.097656 -10.228516 -5.271484 -11.923828 -14.365234 7.962891 -5.146484 -57.406250 -17.740234 -22.296875 -22.992188 0.875000 3.109375 -12.011719 -33.589844,n
-58.414062 -26.529297 -7.326172 -10.583984 5.931641 14.359375 0.509766 -25.748047 -10.392578 -3.751953 13.580078 6.128906 2.761719 13.953125 -30.634766 -2.662109 -12.160156 4.486328 -1.578125 7.949219 -2.597656 -32.748047 -14.587891 -32.089844,n
-7.792969 13.054688 0.050781 -12.675781 5.515625 23.738281 -3.636719 -80.246094 21.148438 6.121094 6.347656 6.503906 49.121094 -17.953125 -99.562500 -34.554688 -23.222656 15.820312 7.238281 -28.503906 -18.160156 -65.597656 -36.375000 26.457031,n
-36.765625 32.921875 27.484375 37.906250 2.875000 -81.160156 -54.906250 -12.652344 7.515625 16.085938 10.691406 7.984375 -67.585938 -7.308594 -13.765625 -5.332031 48.074219 34.945312 57.746094 82.242188 -17.691406 -47.296875 -12.191406 -11.210938,n
0.316406 3.910156 -17.609375 1.318359 -28.593750 -47.316406 1.064453 12.791016 3.183594 39.167969 29.503906 17.839844 -1.298828 19.974609 -25.406250 4.974609 0.923828 36.298828 10.630859 -13.242188 -31.478516 -25.322266 8.619141 5.003906,n
-7.712891 16.986328 -20.322266 -41.937500 -32.480469 7.087891 -27.605469 4.980469 57.156250 16.632812 7.546875 15.730469 19.037109 23.689453 54.980469 42.224609 21.203125 35.544922 -12.623047 5.371094 1.380859 -14.091797 -14.927734 22.501953,n
-39.773438 -45.089844 -92.078125 -11.589844 -27.687500 -31.980469 2.734375 -25.304688 16.027344 21.949219 49.070312 3.269531 21.507812 31.449219 22.871094 -9.945312 5.921875 -22.539062 -25.089844 1.074219 22.886719 8.980469 -5.867188 -19.449219,n
-39.738281 -20.537109 -6.894531 4.605469 9.023438 46.878906 20.964844 -27.857422 -32.474609 -49.642578 -31.353516 16.785156 23.580078 -11.755859 -19.753906 -20.990234 -22.082031 -22.453125 -31.042969 -23.203125 -45.720703 -41.781250 -13.208984 -7.187500,n
-16.726562 33.710938 -5.660156 -43.324219 2.597656 -17.183594 -13.296875 4.683594 23.117188 21.253906 41.320312 68.503906 23.808594 23.406250 -7.234375 -9.628906 -18.781250 -19.785156 -1.082031 -29.843750 1.121094 -45.230469 -7.152344 12.082031,n
-14.019531 15.470703 20.138672 -37.599609 -43.976562 -43.861328 -26.328125 31.679688 15.148438 5.785156 -38.039062 -22.130859 18.132812 26.187500 -5.800781 12.634766 41.134766 10.919922 -28.664062 -47.677734 15.259766 -15.134766 -46.423828 -5.847656,n
3.300781 6.480469 -18.074219 -68.605469 -7.957031 26.019531 14.117188 14.285156 39.390625 7.359375 -24.550781 6.812500 32.597656 40.070312 33.316406 28.574219 -19.253906 -49.628906 -24.132812 29.941406 79.210938 61.792969 -26.164062 -28.769531,n
-26.113281 -48.699219 -25.412109 -45.566406 -16.921875 -9.765625 -1.316406 -21.041016 32.908203 -1.707031 -8.921875 10.992188 6.640625 -9.935547 -1.767578 -58.998047 -46.060547 -27.853516 13.283203 34.169922 13.546875 -2.511719 -40.435547 -55.976562,n
-74.523438 -90.253906 -49.746094 -8.515625 -31.679688 -70.214844 -12.820312 26.074219 -43.480469 -0.308594 4.273438 30.562500 14.613281 42.671875 -13.972656 -68.058594 3.207031 52.628906 57.585938 -7.218750 -26.371094 -64.445312 -95.515625 -19.273438,n
-37.224609 4.730469 38.978516 11.326172 3.136719 13.175781 -18.453125 -15.970703 3.632812 31.173828 6.167969 14.464844 54.431641 -13.722656 -14.681641 6.730469 47.656250 41.158203 -2.074219 -21.501953 -34.572266 -45.281250 -31.712891 10.460938,n
-29.910156 -17.566406 24.484375 3.765625 39.474609 1.402344 -30.384766 18.478516 22.398438 28.044922 31.630859 16.759766 -33.720703 -22.050781 -1.695312 -17.669922 7.308594 -0.027344 8.103516 -47.146484 -24.609375 -21.734375 -61.992188 -37.568359,n
-26.060547 -47.923828 -27.761719 -14.193359 -19.181641 -39.931641 -19.652344 -35.359375 -12.515625 -11.414062 4.994141 1.710938 13.160156 29.257812 -13.136719 29.058594 -35.613281 -8.523438 10.970703 8.955078 -26.156250 -47.675781 -1.078125 28.343750,n
-11.054688 22.148438 5.789062 17.687500 29.753906 0.914062 15.628906 -5.042969 35.160156 35.425781 20.347656 30.562500 -11.613281 1.449219 -23.976562 9.714844 3.179688 14.843750 -20.621094 -92.527344 -101.082031 -21.742188 42.417969 20.828125,n
-7.689453 -5.580078 -31.052734 -36.458984 -34.501953 -37.302734 19.500000 11.193359 29.507812 9.732422 7.523438 -21.628906 0.080078 -2.773438 9.087891 19.023438 8.947266 -11.507812 -52.382812 -33.486328 -6.798828 12.873047 10.435547 -16.796875,n
0.726562 -36.373047 -14.970703 4.103516 9.156250 8.167969 -17.560547 -1.689453 9.826172 15.613281 -23.312500 -22.369141 11.328125 30.205078 1.525391 -19.691406 -42.197266 -43.843750 0.974609 -13.027344 -2.935547 36.103516 -22.375000 -54.066406,n
-31.542969 -21.675781 -7.191406 31.175781 9.384766 -39.742188 6.484375 -45.949219 -5.224609 -14.781250 36.974609 51.728516 41.490234 23.494141 -9.246094 -2.923828 -46.904297 -0.724609 34.193359 38.968750 10.789062 -23.033203 -24.527344 -38.523438,n
-54.875000 10.617188 7.191406 16.648438 6.523438 22.117188 28.320312 10.039062 20.015625 49.558594 41.390625 27.335938 45.527344 -14.261719 -32.386719 22.152344 -2.019531 38.402344 17.722656 -13.832031 -42.218750 -65.667969 -23.488281 17.703125,n
12.261719 22.242188 -13.128906 -23.488281 -32.906250 -18.417969 -29.281250 -13.519531 8.210938 11.878906 9.765625 -13.304688 -16.203125 13.187500 64.101562 15.648438 29.750000 24.355469 -37.136719 -62.707031 -30.929688 -10.664062 5.390625 21.277344,n
5.097656 -0.830078 -14.775391 -13.425781 -15.931641 7.501953 10.634766 -7.984375 -29.384766 -23.933594 -14.626953 8.355469 12.935547 26.011719 11.898438 -13.826172 19.226562 -44.035156 -48.939453 -8.615234 4.064453 10.589844 -6.605469 -33.945312,n
-10.824219 -8.312500 -10.273438 -0.140625 26.597656 17.355469 4.949219 -40.171875 0.042969 -13.550781 3.191406 46.882812 64.226562 43.445312 -15.773438 0.847656 -27.648438 38.031250 21.804688 18.660156 27.003906 -8.601562 -27.945312 -67.574219,n
-29.224609 -4.218750 -10.675781 30.232422 15.097656 -5.316406 -36.505859 -24.933594 17.759766 16.783203 38.562500 23.544922 14.554688 -22.421875 1.783203 51.652344 -19.347656 38.464844 33.939453 21.060547 -8.339844 -15.837891 10.962891 24.962891,n
16.794922 2.972656 -3.935547 1.609375 -62.263672 -42.255859 12.916016 4.132812 30.404297 44.900391 40.224609 4.326172 11.382812 8.677734 15.687500 38.089844 25.582031 16.337891 5.714844 -1.896484 5.310547 35.125000 20.892578 -2.554688,n
-8.046875 -10.968750 -17.589844 -46.046875 -4.820312 -39.554688 -48.816406 -31.921875 -46.527344 -61.085938 -60.964844 -3.156250 -19.464844 -36.984375 -55.964844 -39.410156 -78.410156 -9.617188 -14.042969 -39.832031 -49.183594 -62.261719 -33.085938 -29.078125,n
-39.621094 -59.785156 -19.898438 -12.585938 -21.449219 -32.375000 -44.738281 -67.000000 -9.039062 -1.300781 -13.539062 -11.074219 -5.410156 -16.304688 -5.753906 53.148438 -13.125000 -24.023438 -37.554688 -57.675781 -42.058594 -26.144531 12.644531 -31.582031,n
12.701172 -16.345703 -58.013672 -7.953125 19.474609 11.380859 12.136719 0.089844 -7.363281 -19.193359 -14.023438 -58.816406 -19.472656 13.046875 62.363281 20.705078 -17.283203 -44.291016 -25.855469 -33.005859 32.919922 28.513672 -56.841797 -30.603516,n
2.457031 -55.871094 -39.457031 -61.640625 -69.164062 13.890625 -15.222656 -1.484375 -17.183594 -38.425781 -36.617188 -1.480469 54.792969 35.718750 6.531250 -27.015625 -39.386719 -2.000000 -4.347656 -5.804688 -8.171875 -32.648438 -56.898438 -50.003906,n
-57.671875 -16.328125 24.851562 60.046875 38.335938 -0.406250 -11.035156 -14.660156 49.085938 41.714844 48.304688 10.847656 41.742188 28.304688 5.093750 16.410156 -39.125000 9.894531 38.992188 9.398438 -4.636719 -9.605469 40.230469 79.757812,n
44.191406 33.312500 6.523438 -30.156250 -14.042969 -60.382812 -27.796875 32.574219 9.867188 38.496094 37.488281 -9.945312 -9.582031 65.550781 52.718750 10.929688 54.820312 8.281250 -35.105469 -24.667969 5.941406 -6.621094 17.121094 51.949219,n
-10.798828 -36.271484 -20.439453 -40.906250 -14.701172 -24.554688 1.716797 -36.533203 30.748047 9.576172 3.173828 22.101562 51.421875 32.791016 0.015625 -12.535156 -14.019531 -28.808594 -0.566406 23.548828 16.291016 -14.621094 -12.613281 -45.923828,n
-7.119141 -33.058594 1.966797 25.175781 22.300781 28.158203 -12.761719 -37.097656 -11.642578 38.072266 29.621094 34.744141 37.816406 -10.328125 8.148438 39.943359 -1.445312 14.146484 41.421875 -9.246094 0.615234 8.001953 40.578125 30.849609,n
6.292969 26.468750 0.972656 15.914062 32.167969 21.550781 -61.468750 13.210938 26.242188 58.351562 44.320312 58.468750 -9.691406 -0.945312 91.425781 17.187500 11.210938 25.304688 -18.960938 -27.667969 51.703125 34.511719 -9.347656 16.406250,n
-10.023438 -26.742188 18.882812 8.328125 7.523438 -79.390625 -48.976562 -43.750000 23.835938 19.726562 -5.000000 -39.773438 18.039062 130.562500 47.234375 20.492188 -17.328125 -29.492188 36.484375 105.945312 32.171875 -56.195312 -53.210938 -9.203125,n
-37.917969 41.433594 50.542969 17.312500 -48.695312 14.648438 65.437500 30.289062 75.582031 62.925781 58.363281 64.804688 -5.031250 -46.273438 29.765625 55.843750 19.945312 52.285156 6.644531 -14.011719 2.558594 40.835938 73.617188 20.234375,n
55.078125 20.480469 -40.140625 -26.179688 -18.312500 -4.121094 21.375000 -20.828125 9.605469 20.398438 35.160156 8.792969 24.203125 6.160156 -44.332031 66.441406 3.289062 -5.394531 -18.273438 1.656250 21.386719 11.156250 9.164062 -46.773438,n
